x;W
32569.655342500515;89.53072184664121
32559.35075700222;89.58613531870563
32549.046173001036;89.6415687090682
32538.74158600562;89.69702197843179
32528.437002004437;89.75249503127418
32518.132418003253;89.80798782057934
32507.82783400207;89.86350028333318
32497.523250000886;89.91903235672108
32487.21866001124;89.97458401041153
32476.914076010056;90.03015511739665
32466.609492008876;90.08574564769592
32456.304908007693;90.14135553923539
32446.00032400651;90.19698473012772
32435.695740005325;90.2526331586742
32425.391156004138;90.30830076336665
32415.086572002954;90.36398748288947
32404.78198800177;90.41969325612146
32394.477404000587;90.47541802213769
32384.172808022486;90.5311617850125
32373.868224021302;90.58692435463769
32363.56364002012;90.64270573546665
32353.259056018935;90.69850586737626
32342.95447201775;90.75432469044785
32332.649888016567;90.81016214496867
32322.345304015384;90.8660181714333
32312.0407200142;90.92189271054505
32301.736136013016;90.9777857032174
32291.431552011836;91.03369709057515
32281.126968010652;91.08962681395559
32270.82238400947;91.14557481490993
32260.51780000828;91.20154103520429
32250.213216007098;91.25752541682076
32239.908632005914;91.31352790195851
32229.60404800473;91.36954843303488
32219.29946400355;91.42558695268613
32208.994880002367;91.48164340376863
32198.690296001183;91.53771772935949
32188.385712;91.59380961347976
32178.197619448183;92.06952654245552
32168.00952689637;92.5452398907893
32157.821433585486;93.02094919710822
32147.63334179274;93.49665414564339
32137.44525;93.97251008082834
32127.25715517097;94.44819904232699
32117.069066414515;94.9238828754734
32106.88097158548;95.39956195782993
32096.69288282903;95.87523553742716
32086.504788;96.35090400087643
32076.316693170967;96.82656688860067
32066.128598341937;97.30222402884107
32055.94051565806;97.77787468702832
32045.75242082903;98.25351983377425
32035.564326;98.72907033560664
32025.37623117097;99.20470931610072
32015.188136341938;99.68034169207891
32005.000053658063;100.15596674585737
31994.811958829032;100.63158546428355
31984.623864;101.10719713673424
31974.43578131612;101.58280105606235
31964.24767434194;102.05839878634697
31954.05959165806;102.53398792629358
31943.871484683877;103.00957061349686
31933.683402;103.48514452422165
31923.49531931612;103.96071053467651
31913.307212341937;104.43626972126626
31903.119129658062;104.91181969878318
31892.93102268388;105.38736262031087
31882.74294;105.86289610678277
31872.55485731612;106.33842118346192
31862.36675034194;106.81393887847315
31852.17866765806;107.28944682169842
31841.99056068388;107.76494718074098
31831.802477999998;108.24043762001989
31821.61439531612;108.7159191013929
31811.426288341936;109.19139271421793
31801.23820565806;109.66685610260774
31791.050098683878;110.1423114478455
31780.862016;110.6177563981715
31770.6308958666;110.11793008384969
31760.399775733204;109.61810248230064
31750.16865485658;109.11827273020897
31739.937535466404;108.61844052028906
31729.706413103344;108.11860516485686
31719.475293713167;107.61876662005983
31709.244174322987;107.11892421475817
31699.01305493281;106.61907747787784
31688.781935542633;106.11922592386786
31678.550810206685;105.61936876188545
31668.319690816512;105.1195060574209
31658.088571426335;104.61963698901121
31647.857452036154;104.1197610098317
31637.626332645978;103.6198775568307
31627.395213255797;103.1199860059811
31617.16409386562;102.62008582797318
31606.932974475443;102.12017638509664
31596.701855085266;101.62025704527039
31586.47073569509;101.12032715806674
31576.23960441338;100.62038547315329
31566.008485023198;100.12043246412085
31555.77736563302;99.62046684151076
31545.54624624284;99.1204878765767
31535.315126852664;98.62049481966172
31525.084007462487;98.1204869939285
31514.85288807231;97.62046340632523
31504.621768682133;97.12042334594359
31494.390649291956;96.62036597347132
31484.159529901775;96.1202904255795
31473.9284105116;95.62019581422541
31463.69729112142;95.12008122592744
31453.46617173124;94.61994572101092
31443.235052341064;94.11978833282387
31433.003932950887;93.61960806692095
31422.77281356071;93.11940398457087
31412.541694170533;92.61917484552406
31402.310574780357;92.11891966876647
31392.079455390176;91.61863733970145
31381.848336;91.11832655809476
31371.721279649097;91.28016563025608
31361.59422329819;91.4419937195894
31351.46716619276;91.60381039126854
31341.34011059638;91.7656153533124
31331.213055;91.9274085690003
31321.08599638552;92.08918980603931
31310.95894380724;92.25095871664902
31300.83188519276;92.41271528828412
31290.704832614476;92.57445912044398
31280.577774;92.73619019595162
31270.450715385523;92.89790820605079
31260.323656771045;93.0596129140679
31250.19661022896;93.22130397880329
31240.069551614477;93.38298151923578
31229.942493000002;93.544645120522
31219.81543438552;93.7062945580279
31209.688375771046;93.86792960452911
31199.561329228956;94.02954983751164
31189.434270614478;94.19115540977766
31179.307212;94.35274597185492
31169.18016545791;94.51432094321478
31159.053094771043;94.67588073133226
31148.926048228954;94.83742432216594
31138.798977542087;94.99895223944941
31128.671930999997;95.16046346344689
31118.544884457915;95.32195812678204
31108.41781377104;95.48343635887603
31098.29076722896;95.64489713109532
31088.163696542088;95.8063407871035
31078.03665;95.96776658372963
31067.909603457912;96.1291745094854
31057.78253277104;96.29056467754543
31047.655486228956;96.45193604339437
31037.528415542085;96.61328909814283
31027.401369;96.7746227905584
31017.274322457914;96.93593721998103
31007.147251771043;97.09723242420861
30997.020205228957;97.25850746431072
30986.893134542086;97.41976274857699
30976.766088;97.58099714572839
30966.48721586598;97.46774278615551
30956.20834373196;97.35450849925994
30945.929470851246;97.24129334817715
30935.650599463916;97.12809717287513
30925.371725089823;97.01491983422196
30915.092853702496;96.90176102654752
30904.813982315165;96.78862063158724
30894.53511092783;96.67549846874435
30884.2562395405;96.56239435844142
30873.97736217965;96.44930805640081
30863.698490792318;96.33623951650767
30853.419619404987;96.22318849648781
30843.140748017657;96.11015482079125
30832.861876630323;95.99713831486255
30822.583005242992;95.88413891520531
30812.304133855658;95.77115623387877
30802.025262468327;95.6581902032026
30791.746391080997;95.54524065259193
30781.467519693666;95.43230741243192
30771.1886363593;95.31939018283987
30760.90976497197;95.20648905861142
30750.630893584635;95.09360374176129
30740.352022197305;94.98073406650698
30730.073150809974;94.86787986801207
30719.79427942264;94.75504103841774
30709.51540803531;94.64221729840128
30699.23653664798;94.52940854634096
30688.95766526065;94.41661462117045
30678.678793873314;94.30383536274567
30668.399922485987;94.19107061184029
30658.12105109865;94.0783202101411
30647.84217971132;93.96558400024338
30637.563308323988;93.85286182564639
30627.28443693666;93.74015353074869
30617.005565549327;93.62745900630405
30606.726694161996;93.51477803182524
30596.447822774666;93.40211047628722
30586.16895138733;93.28945618761591
30575.89008;93.1768147576353
30565.719970648457;92.96997990559261
30555.54986129691;92.76312101373773
30545.37975118763;92.55623676889223
30535.209642593814;92.34932621076541
30525.039534;92.14238828735381
30514.86942237526;91.93542190090193
30504.699316812374;91.72842618524427
30494.529205187628;91.5213998269885
30484.359099624744;91.31434199061472
30474.188988;91.10725133101997
30464.01887637526;90.90012685710431
30453.848764750514;90.69296743783974
30443.678665249485;90.48577217240273
30433.508553624742;90.27853940184772
30423.338442;90.0712681907771
30413.168330375258;89.86395733908901
30402.998218750516;89.65660562863286
30392.828119249487;89.44921207014161
30382.65800762474;89.24177491391825
30372.487896;89.03429302894045
30362.317796498974;88.82676556367903
30352.147672750514;88.61919037149255
30341.977573249485;88.41156710858806
30331.80744950103;88.2038934308586
30321.63735;87.99616895362047
30311.467250498972;87.7883917855974
30301.297126750513;87.5805600133524
30291.127027249488;87.37267318797234
30280.956903501028;87.16472885575718
30270.786804;86.95672652293989
30260.61670449897;86.74866418514894
30250.446580750515;86.5405398136494
30240.276481249486;86.33235284414963
30230.10635750103;86.1241007025112
30219.936258;85.91578277514311
30209.76615849897;85.70739693331906
30199.596034750513;85.49894102148059
30189.425935249485;85.29041434844329
30179.25581150103;85.08181420746702
30169.085712;84.87313886902965
30158.83864848178;85.21584890597525
30148.591584963557;85.55869198844073
30138.344520700957;85.90166388831338
30128.097457927113;86.24476122606889
30117.85039217575;86.58798091773791
30107.60332940191;86.93131959979345
30097.356266628067;87.27477444111864
30087.109203854223;87.61834210012587
30076.862141080383;87.96201975656942
30066.615072351506;88.30580470750904
30056.368009577665;88.64969371199804
30046.12094680382;88.99368418833534
30035.87388402998;89.33777341352612
30025.626821256137;89.68195872163595
30015.379758482297;90.02623750242499
30005.132695708453;90.37060720001915
29994.88563293461;90.71506531161742
29984.638570160765;91.05960938623392
29974.39150738692;91.40423702347393
29964.144432703015;91.74894446721251
29953.897369929175;92.09375410412777
29943.65030715533;92.43864320249071
29933.403244381487;92.78360940271213
29923.156181607643;93.12865039333194
29912.9091188338;93.4737639099012
29902.66205605996;93.81894773389342
29892.41499328612;94.16419969164467
29882.167930512274;94.50951765332121
29871.92086773843;94.85489953191428
29861.673804964586;95.20034328226089
29851.426742190743;95.54584690009011
29841.1796794169;95.89140842109404
29830.93261664306;96.23673607453058
29820.685553869218;96.58236686156789
29810.438491095374;96.92804881606533
29800.19142832153;97.27378023323467
29789.944365547686;97.6195594417294
29779.697302773846;97.96538480290022
29769.450240000002;98.31104240305106
29759.22419986667;98.22280425688106
29748.998159733335;98.13436486274762
29738.772118857152;98.04593601174864
29728.546079466672;97.95751767762465
29718.320037104786;97.86910977652956
29708.093997714303;97.7807123147484
29697.867958323823;97.69232522171396
29687.641918933343;97.60394845276399
29677.41587954286;97.51558196344898
29667.189834209566;97.42722565818588
29656.963794819087;97.33887959564163
29646.737755428607;97.25054368064468
29636.511716038127;97.16221786958047
29626.285676647647;97.07390211903889
29616.059637257167;96.98559638581256
29605.83359786668;96.89730062689502
29595.607558476204;96.809014799479
29585.381519085724;96.72073886095444
29575.15547969524;96.63247276890674
29564.929428419135;96.54421637854107
29554.70338902865;96.4559698529868
29544.477349638175;96.36773304781892
29534.25131024769;96.27950592138514
29524.02527085721;96.1912884322188
29513.799231466728;96.10308053903665
29503.57319207625;96.01488220073688
29493.34715268577;95.92669337639676
29483.12111329529;95.8385140252706
29472.89507390481;95.75034410678735
29462.669034514325;95.66218358054846
29452.442995123845;95.57403240632527
29442.216955733365;95.48589054405682
29431.990916342882;95.39775795384722
29421.764876952406;95.30963459596316
29411.538837561926;95.22152043083135
29401.312798171446;95.1334154190358
29391.086758780963;95.04531952131507
29380.860719390483;94.95723269855947
29370.634680000003;94.8691311712505
29360.377626447163;95.1416150241136
29350.120572894317;95.414052774065
29339.86351857727;95.68646621508641
29329.606465788635;95.95885383311929
29319.349413;96.23121417907969
29309.092357154528;96.50356159911853
29298.835307422738;96.77585684603554
29288.578251577266;97.04812111645492
29278.321201845472;97.32035240071485
29268.064146000004;97.59254929462591
29257.807090154532;97.8647098621891
29247.550034309057;98.13683228321705
29237.292990690945;98.40891436523232
29227.035934845473;98.68095483924442
29216.778879000005;98.9529514120336
29206.52182315453;99.22520515422332
29196.26476730906;99.49709549721828
29186.007723690946;99.76893519651318
29175.750667845474;100.04072273195132
29165.493612000002;100.31245555147203
29155.23656838189;100.58413104153416
29144.97950030906;100.85574782003606
29134.722456690946;101.12730217213473
29124.46538861811;101.39879290461423
29114.208345;101.67021616400439
29103.951301381887;101.94143776897562
29093.69423330906;102.21272760911327
29083.437189690943;102.48394192174956
29073.180121618112;102.75507916199979
29062.923078000003;103.02613511520555
29052.66603438189;103.29710741939385
29042.408966309056;103.5679936218279
29032.151922690944;103.83878923900173
29021.894854618113;104.10949227346839
29011.637811;104.38009804515809
29001.38076738189;104.65058667386509
28991.123699309057;104.9209933188051
28980.866655690945;105.19129094881511
28970.609587618113;105.46147693003817
28960.352544;105.73154395960594
28950.252204809312;105.8786748054748
28940.151865618624;106.02573214905735
28930.051528657314;106.17272630471706
28919.951187237246;106.31965892569477
28909.850848789683;106.46652740617188
28899.75051331463;106.613331758859
28889.65017189456;106.76007212525738
28879.54983047449;106.90674616241182
28869.449494999437;107.05335539398578
28859.349153579366;107.19990032911105
28849.24881810431;107.34638080918073
28839.14848262926;107.49279693375462
28829.048135264173;107.63914888772862
28818.94779978912;107.7854363385324
28808.847464314065;107.931659469816
28798.747116948976;108.07781846423958
28788.646781473923;108.22391298762592
28778.54644599887;108.36994322128264
28768.44609863378;108.51590934547235
28758.34576315873;108.66181102424477
28748.24541579364;108.80764860803578
28738.145092208622;108.95342158804948
28728.044744843537;109.09913065600026
28717.944421258515;109.2448116969494
28707.84407389343;109.39040227225185
28697.743726528337;109.5359291645996
28687.643402943322;109.68139202194868
28677.543055578237;109.82679151851733
28667.442708213148;109.97212729990596
28657.34238462813;110.11739901117033
28647.24203726304;110.26260732219325
28637.14168989795;110.40775187550274
28627.041366312933;110.55283231299268
28616.941018947844;110.69784929994071
28606.84067158276;110.84280247552581
28596.74034799774;110.98769147819576
28586.64000063265;111.13251696832958
28576.539653267566;111.27727858145616
28566.439329682544;111.42197595226747
28556.33898231746;111.56660009031367
28546.238634952366;111.71116440766099
28536.13828758728;111.85566456695248
28526.037987782336;112.00009986425215
28515.937640417244;112.14447163427732
28505.83729305216;112.28877916967451
28495.73694568707;112.4330224417342
28485.63659832198;112.57720142008148
28475.536298517032;112.72131539418172
28465.435951151943;112.86536568739305
28455.335603786858;113.00935158531402
28445.235256421765;113.15327305043905
28435.13490905668;113.2971300433548
28425.034561691587;113.44092252268669
28414.934261886647;113.58464976841654
28404.833914521558;113.72831308863962
28394.73356715647;113.87147973201894
28384.63321979138;114.01499944363955
28374.53287242629;114.15845434154278
28364.432525061202;114.30184438215785
28354.332225256258;114.445168844975
28344.23187789117;114.58842903170604
28334.13153052608;114.73162421691944
28324.03118316099;114.8747543478078
28313.9308357959;115.01781936907994
28303.830535990954;115.16081854968833
28293.730188625865;115.3037531758496
28283.62984126078;115.44662251085678
28273.52949389569;115.58942648870809
28263.4291465306;115.7321650405161
28253.328799165512;115.8748380944185
28243.228499360568;116.01744490413664
28233.12815199548;116.16087767297624
28223.02780463039;116.30337491946682
28212.9274572653;116.44580609099538
28202.827109900216;116.5881710724176
28192.726762535127;116.7304697445062
28182.62646273018;116.87270131424265
28172.52611536509;117.0148669933169
28162.425768;117.15684052675587
28152.148693404466;116.95876138215172
28141.871618808927;116.76077866445374
28131.594543466832;116.56300682726683
28121.317469617854;116.36543611090613
28111.04039278264;116.16700179490255
28100.763318933663;115.96979587356657
28090.48624508469;115.77276276947828
28080.20917123571;115.57589469793999
28069.932097386732;115.37918431818589
28059.65501756528;115.18262459034553
28049.377943716307;114.98620920547825
28039.10086986733;114.78993187531097
28028.823796018354;114.59378676610207
28018.546722169376;114.39776836285932
28008.269648320398;114.20234672056208
27997.99257447142;114.00655015139145
27987.715500622442;113.8108629043429
27977.438426773464;113.61528056785328
27967.16135292449;113.41979896161085
27956.884267130565;113.2244138955073
27946.60719328159;113.02912206483481
27936.330119432612;112.83391967554684
27926.053045583634;112.63880334136525
27915.775971734656;112.44376984601175
27905.498897885678;112.25043815643161
27895.221824036704;112.05567019390594
27884.944750187726;111.86096155561461
27874.667676338748;111.66623449664777
27864.39060248977;111.471577879996
27854.113528640795;111.27698939329727
27843.836454791817;111.08246683307561
27833.55938094284;110.88800809871739
27823.28230709386;110.69361118682168
27813.005233244887;110.49927418589758
27802.72815939591;110.30342811820745
27792.45108554693;110.1092560310459
27782.174011697953;109.91513913275313
27771.89693784898;109.72107577697052
27761.619864;109.52778261057642
27751.255413403323;108.88616710125297
27740.89096280665;108.24525627719407
27730.52651145707;107.60433064459
27720.162061613297;106.96338935541146
27709.797608757905;106.32243111068868
27699.433158914133;105.68145523016658
27689.068709070365;105.04163425620459
27678.704259226597;104.40059171170034
27668.33980938283;103.75952798405953
27657.975353515805;103.1184415697411
27647.610903672037;102.47733204499414
27637.24645382827;101.83619782891779
27626.8820039845;101.19503767207004
27616.51755414073;100.55385028219419
27606.15310429696;99.91263432241595
27595.788654453194;99.27138840934822
27585.424204609422;98.63011111109859
27575.059754765654;97.98880094517315
27564.695304921886;97.34745637627057
27554.330843031614;96.70390356005815
27543.966393187846;96.06247752569948
27533.601943344074;95.42101197388484
27523.237493500303;94.77950508327783
27512.87304365654;94.13795496484458
27502.508593812767;93.49635965874089
27492.144143969002;92.8547171310264
27481.77969412523;92.21302527019421
27471.41524428146;91.57128188350384
27461.050794437688;90.9294846931048
27450.68634459392;90.28763133193624
27440.321894750152;89.64571933938808
27429.957444906384;89.00374615670691
27419.592995062616;88.36326627716277
27409.228545218844;87.72117404068037
27398.864095375076;87.07901046283197
27388.49964553131;86.43677244715806
27378.135195687537;85.79445676765937
27367.77074584377;85.15206006204644
27357.406296;84.51030391157583
27347.28091604912;84.73875633972591
27337.155536098242;84.96791833127764
27327.03015539296;85.19706343871204
27316.904776196483;85.42619119302867
27306.779397000002;85.65615221237354
27296.65401478592;85.885231413741
27286.52863860704;86.11429176281192
27276.40325639296;86.34333305526636
27266.277880214082;86.57235453232065
27256.152498000003;86.80135597270093
27246.02711578592;87.03033673687827
27235.901733571845;87.25929631292229
27225.77636342816;87.48823390689267
27215.65098121408;87.71714953427553
