x;H
34175.937361776465;14.605422190989158
34165.67360338823;14.604380599497109
34155.409845;14.60333014787376
34145.14608355293;14.602270640652941
34134.88232822354;14.601201879142945
34124.618566776466;14.600123657775235
34114.354811447076;14.599035768728447
34104.09105;14.597937996624452
34093.82728855293;14.59683012287621
34083.563527105856;14.595711922920025
34073.29977789414;14.594583168026235
34063.03601644707;14.593443619710339
34052.772255;14.592293037604392
34042.50849355293;14.591131173877992
34032.24473210586;14.589957774359515
34021.98098289414;14.588772579729302
34011.71722144707;14.58757531961816
34001.453460000004;14.58636572083819
33991.18971078828;14.58514351034206
33980.92593710586;14.583908381793574
33970.662187894144;14.58266004888376
33960.39841421171;14.581398200190225
33950.134665;14.58012252781674
33939.870915788284;14.578832706098511
33929.60714210586;14.577528400145793
33919.343392894145;14.576209274980107
33909.07961921172;14.57487497331782
33898.815870000006;14.573525140357592
33888.552120788285;14.57215940120862
33878.28834710586;14.570777369851521
33868.02459789414;14.569378658762698
33857.76082421172;14.567962855298235
33847.497075;14.566529547903233
33837.233325788286;14.565078302089256
33826.96955210586;14.563608669848389
33816.70580289414;14.562120199811758
33806.44202921172;14.56061241203783
33796.17828;14.559084732846248
33785.847044788374;14.557619834285848
33775.51580957675;14.556158923681224
33765.18457361463;14.554701757900792
33754.853339153495;14.553248232031844
33744.52210169039;14.551798240768294
33734.19086722925;14.550351680810595
33723.859632768115;14.54890844810037
33713.52839830698;14.547468439481364
33703.19716384585;14.546031552252245
33692.86592338077;14.54459768330886
33682.53468891964;14.543166732450354
33672.203454458504;14.541738597354147
33661.87221999737;14.540313176885503
33651.54098553624;14.538890370238015
33641.209751075105;14.537470076908207
33630.87851661397;14.536052196670093
33620.54728215284;14.534636629549667
33610.216047691705;14.533223275799298
33599.88481323057;14.531812035872036
33589.55356676154;14.530402808758975
33579.22233230041;14.52899549851279
33568.89109783927;14.527590004394057
33558.55986337814;14.526186227399055
33548.228628917;14.524784068594208
33537.89739445587;14.523383429089463
33527.56615999474;14.521984210011437
33517.2349255336;14.520586312476313
33506.90369107247;14.519189637562505
33496.572456611335;14.517794086283024
33486.2412221502;14.516399559557547
33475.90998768907;14.515005958184167
33465.578753227936;14.513613182810793
33455.2475187668;14.512221133906177
33444.91628430567;14.510829711730544
33434.585049844536;14.509438816305801
33424.2538153834;14.508048347385293
33413.92258092227;14.506658204423083
33403.59134646114;14.505268286542712
33393.260112;14.503878483233809
33382.88940909555;14.502555961493293
33372.518706191106;14.501240959749088
33362.14800253329;14.499933077790264
33351.77730038221;14.498632354283636
33341.406595217675;14.497338542329256
33331.03589306659;14.496051485484148
33320.6651909155;14.49477102835686
33310.29448876441;14.493497018050205
33299.92378661332;14.492229275272333
33289.55307843535;14.490967697235453
33279.182376284254;14.4897121198426
33268.81167413317;14.488462397343325
33258.44097198208;14.487218386541056
33248.07026983099;14.48598000567679
33237.6995676799;14.484746998830243
33227.32886552881;14.483519283946878
33216.95816337773;14.48229672456273
33206.587461226634;14.481079185761331
33196.21675907555;14.479866534122108
33185.84604487069;14.478658726182807
33175.4753427196;14.477455468249314
33165.10464056851;14.476256705435464
33154.73393841742;14.47506230981425
33144.363236266334;14.473872154708438
33133.99253411524;14.472686114643357
33123.621831964156;14.47150405758369
33113.25112981307;14.470325873663993
33102.88042766198;14.469151434851039
33092.50972551089;14.467980620008003
33082.1390233598;14.466813308972528
33071.768321208714;14.465649391788606
33061.39761905762;14.464488734155974
33051.02691690653;14.463331225394414
33040.65621475544;14.462176748792885
33030.28551260436;14.461025188399525
33019.914810453265;14.459876428979541
33009.54410830218;14.458730348840684
32999.173406151094;14.457586857874926
32988.802704;14.456445728872934
32978.58377586676;14.455339986242137
32968.36484773352;14.454231966617604
32958.14591885795;14.453121540678103
32947.926991467044;14.452008662994569
32937.708061106794;14.45089326254024
32927.48913371589;14.449775301989987
32917.27020632499;14.448654728767753
32907.05127893409;14.447531490226458
32896.83235154318;14.446405533313513
32886.613418213594;14.445276803903159
32876.39449082269;14.444145249410964
32866.17556343178;14.443010799199108
32855.95663604088;14.441873432908473
32845.73770864998;14.44073307661543
32835.518781259074;14.439589674593481
32825.299853868164;14.438443170630833
32815.08092647726;14.437293508018298
32804.86199908636;14.436140629536988
32794.64307169545;14.43498447744582
32784.424132427186;14.433825007402518
32774.205205036276;14.432662135920134
32763.986277645374;14.431495814310445
32753.76735025447;14.430325982631816
32743.54842286357;14.42915258035496
32733.329495472663;14.427975546349085
32723.110568081756;14.426794818867792
32712.89164069085;14.42561033553472
32702.672713299944;14.42442197474555
32692.45378590904;14.423229784322725
32682.23485851814;14.422033646939308
32672.015931127236;14.420832887831407
32661.79700373633;14.419628046796536
32651.578076345424;14.418419057278012
32641.35914895452;14.417205851979215
32631.140221563615;14.415988362846818
32620.92129417271;14.41476646552392
32610.702366781807;14.413540194355102
32600.4834393909;14.41230943017798
32590.264511999998;14.411074083402724
32579.959927250256;14.409913826073224
32569.655342500515;14.408760691193672
32559.35075700222;14.407614473792568
32549.046173001036;14.406475130044727
32538.74158600562;14.405342615636194
32528.437002004437;14.40421688766098
32518.132418003253;14.403097902478912
32507.82783400207;14.401985617015356
32497.523250000886;14.400879988455848
32487.21866001124;14.399780973606157
32476.914076010056;14.398688531437577
32466.609492008876;14.397602619254101
32456.304908007693;14.396523195250182
32446.00032400651;14.395450217869328
32435.695740005325;14.394383645803291
32425.391156004138;14.393323437991233
32415.086572002954;14.392269553618892
32404.78198800177;14.391221952117737
32394.477404000587;14.390180593164096
32384.172808022486;14.389145435478735
32373.868224021302;14.388116441631327
32363.56364002012;14.387093570820769
32353.259056018935;14.386076783694001
32342.95447201775;14.385066041138362
32332.649888016567;14.384061304280653
32322.345304015384;14.383062534486209
32312.0407200142;14.38206969335796
32301.736136013016;14.381082742735485
32291.431552011836;14.380101644694044
32281.126968010652;14.379126361543618
32270.82238400947;14.378156855827935
32260.51780000828;14.377193090323491
32250.213216007098;14.376235028038558
32239.908632005914;14.37528263221219
32229.60404800473;14.374335866313231
32219.29946400355;14.373394694039296
32208.994880002367;14.372459079315771
32198.690296001183;14.371528986294784
32188.385712;14.370604304682171
32178.197619448183;14.369675582893988
32168.00952689637;14.368744652978874
32157.821433585486;14.36781133600637
32147.63334179274;14.366875534128521
32137.44525;14.365937116845762
32127.25715517097;14.364996043212239
32117.069066414515;14.364052187462736
32106.88097158548;14.363105447864966
32096.69288282903;14.362155724158407
32086.504788;14.361202912988414
32076.316693170967;14.360246911813057
32066.128598341937;14.359287616589068
32055.94051565806;14.358324923434829
32045.75242082903;14.357358723983515
32035.564326;14.356388875967342
32025.37623117097;14.355415347751874
32015.188136341938;14.354437989553693
32005.000053658063;14.353456691777648
31994.811958829032;14.352471340006758
31984.623864;14.35148182196442
31974.43578131612;14.35048802396991
31964.24767434194;14.349489826110887
31954.05959165806;14.348487115254978
31943.871484683877;14.347479767125668
31933.683402;14.346467688730378
31923.49531931612;14.345450710864066
31913.307212341937;14.34442872710433
31903.119129658062;14.343401615782868
31892.93102268388;14.342369243532612
31882.74294;14.341331484810373
31872.55485731612;14.340288204627214
31862.36675034194;14.339239265800213
31852.17866765806;14.338184536439257
31841.99056068388;14.33712387232918
31831.802477999998;14.33605714699714
31821.61439531612;14.334984186799206
31811.426288341936;14.33390485892558
31801.23820565806;14.33281901929557
31791.050098683878;14.331726510787735
31780.862016;14.330627183341738
31770.6308958666;14.329479346627217
31760.399775733204;14.328330765542159
31750.16865485658;14.327181165600473
31739.937535466404;14.326030424307962
31729.706413103344;14.324878403464524
31719.475293713167;14.32372501672522
31709.244174322987;14.32257011383292
31699.01305493281;14.321413567810588
31688.781935542633;14.320255250466296
31678.550810206685;14.319095031655522
31668.319690816512;14.317932781914935
31658.088571426335;14.31676836835091
31647.857452036154;14.315601657267766
31637.626332645978;14.314432513424668
31627.395213255797;14.313260785643967
31617.16409386562;14.312086357279927
31606.932974475443;14.310909080362325
31596.701855085266;14.309728812724718
31586.47073569509;14.308545410279157
31576.23960441338;14.307358725553094
31566.008485023198;14.306168613126115
31555.77736563302;14.304974921267588
31545.54624624284;14.303777497360405
31535.315126852664;14.302576186431388
31525.084007462487;14.30137085953743
31514.85288807231;14.300161296193236
31504.621768682133;14.29894736569955
31494.390649291956;14.297728902667206
31484.159529901775;14.296505738844042
31473.9284105116;14.295277703002952
31463.69729112142;14.294044620826117
31453.46617173124;14.292806314785203
31443.235052341064;14.291562604017368
31433.003932950887;14.29031330419685
31422.77281356071;14.289058251330822
31412.541694170533;14.287797200426082
31402.310574780357;14.28652998507922
31392.079455390176;14.285256405700666
31381.848336;14.28397621608778
31371.721279649097;14.282806020949335
31361.59422329819;14.281633122654794
31351.46716619276;14.280457410633055
31341.34011059638;14.279278827935816
31331.213055;14.27809737110898
31321.08599638552;14.276912976277124
31310.95894380724;14.275725602565737
31300.83188519276;14.274535206271956
31290.704832614476;14.27334174616765
31280.577774;14.27214517781619
31270.450715385523;14.270945458540435
31260.323656771045;14.269742538609577
31250.19661022896;14.268536393981794
31240.069551614477;14.267326964465527
31229.942493000002;14.266114206557758
31219.81543438552;14.264898074908155
31209.688375771046;14.263678523747206
31199.561329228956;14.262455508338338
31189.434270614478;14.261228979133735
31179.307212;14.259998911578133
31169.18016545791;14.258765219330026
31159.053094771043;14.257527868937665
31148.926048228954;14.256286817846618
31138.798977542087;14.255042011205923
31128.671930999997;14.253793405531573
31118.544884457915;14.252540947944148
31108.41781377104;14.251284585021985
31098.29076722896;14.25002427181952
31088.163696542088;14.248759907308234
31078.03665;14.247491522849362
31067.909603457912;14.246219028892668
31057.78253277104;14.2449423692856
31047.655486228956;14.243661496447094
31037.528415542085;14.242376350024614
31027.401369;14.241086881315454
31017.274322457914;14.239793031832303
31007.147251771043;14.238494727319246
30997.020205228957;14.2371919494725
30986.893134542086;14.235884617914522
30976.766088;14.234572664732045
30966.48721586598;14.23326980760351
30956.20834373196;14.231970508655415
30945.929470851246;14.230674557411588
30935.650599463916;14.22938193741249
30925.371725089823;14.228092656277465
30915.092853702496;14.226806648237392
30904.813982315165;14.22552392178267
30894.53511092783;14.22424446044516
30884.2562395405;14.222968247824873
30873.97736217965;14.221695266850812
30863.698490792318;14.220425502737932
30853.419619404987;14.219158938548132
30843.140748017657;14.21789555815096
30832.861876630323;14.216635345482583
30822.583005242992;14.215378314668015
30812.304133855658;14.214124390944306
30802.025262468327;14.212873586786605
30791.746391080997;14.211625886402
30781.467519693666;14.210381274062668
30771.1886363593;14.209139732664301
30760.90976497197;14.207901249494341
30750.630893584635;14.206665807573504
30740.352022197305;14.205433391431129
30730.073150809974;14.204203985660037
30719.79427942264;14.202977590784819
30709.51540803531;14.201754158622727
30699.23653664798;14.200533691001588
30688.95766526065;14.19931617277433
30678.678793873314;14.198101588855755
30668.399922485987;14.19688992422223
30658.12105109865;14.195681163911342
30647.84217971132;14.194475293021577
30637.563308323988;14.193272296711982
30627.28443693666;14.192072160201835
30617.005565549327;14.190874882108663
30606.726694161996;14.189680428283658
30596.447822774666;14.188488790531641
30586.16895138733;14.18729995430487
30575.89008;14.186113828608981
30565.719970648457;14.184850658836556
30555.54986129691;14.183581080656054
30545.37975118763;14.182304932905694
30535.209642593814;14.181022144860838
30525.039534;14.179732644372981
30514.86942237526;14.178436358130233
30504.699316812374;14.177133213386544
30494.529205187628;14.175823133678652
30484.359099624744;14.174506044638337
30474.188988;14.173181867726383
30464.01887637526;14.17185052569819
30453.848764750514;14.170511939448161
30443.678665249485;14.169166030381428
30433.508553624742;14.167812713966882
30423.338442;14.166451909342797
30413.168330375258;14.16508353288657
30402.998218750516;14.163707499792997
30392.828119249487;14.162323725706278
30382.65800762474;14.160932120089752
30372.487896;14.159532570916284
30362.317796498974;14.158125037545734
30352.147672750514;14.15670940162593
30341.977573249485;14.155285577512416
30331.80744950103;14.153853464672448
30321.63735;14.152412974817452
30311.467250498972;14.150964008025094
30301.297126750513;14.14950646286457
30291.127027249488;14.148040246885126
30280.956903501028;14.146565252210754
30270.786804;14.145081383478306
30260.61670449897;14.143588533243705
30250.446580750515;14.142086592405379
30240.276481249486;14.140575461012466
30230.10635750103;14.139055023112132
30219.936258;14.137525175541004
30209.76615849897;14.135985802572588
30199.596034750513;14.134436786656249
30189.425935249485;14.132878019564203
30179.25581150103;14.131309376446012
30169.085712;14.129730544699928
30158.83864848178;14.128492332662475
30148.591584963557;14.127271329070439
30138.344520700957;14.126067065510696
30128.097457927113;14.124879258430346
30117.85039217575;14.123707629255659
30107.60332940191;14.122551906225015
30097.356266628067;14.121411857803334
30087.109203854223;14.120287155421805
30076.862141080383;14.119177573882284
30066.615072351506;14.118082861289109
30056.368009577665;14.117002772637118
30046.12094680382;14.115937065878708
30035.87388402998;14.114885504363887
30025.626821256137;14.113847856089755
30015.379758482297;14.11282389359337
30005.132695708453;14.111813393847433
29994.88563293461;14.110816138158736
29984.638570160765;14.109831912069263
29974.39150738692;14.108860505259884
29964.144432703015;14.107901673948168
29953.897369929175;14.106955286530994
29943.65030715533;14.106021111044747
29933.403244381487;14.105098952782528
29923.156181607643;14.10418862073485
29912.9091188338;14.103289927507046
29902.66205605996;14.10240268923878
29892.41499328612;14.101526725525613
29882.167930512274;14.100661859342557
29871.92086773843;14.099807916969551
29861.673804964586;14.098964727918835
29851.426742190743;14.098132124864115
29841.1796794169;14.097309943571533
29830.93261664306;14.096498049175972
29820.685553869218;14.095696234549296
29810.438491095374;14.094904366964693
29800.19142832153;14.09412229388613
29789.944365547686;14.093349865548237
29779.697302773846;14.092586934896953
29769.450240000002;14.09183330460772
29759.22419986667;14.09097548457066
29748.998159733335;14.090121129297566
29738.772118857152;14.089270135922861
29728.546079466672;14.08842248676385
29718.320037104786;14.087578163678632
29708.093997714303;14.086737149478678
29697.867958323823;14.085899426332283
29687.641918933343;14.085064976746212
29677.41587954286;14.084233783319219
29667.189834209566;14.083405828261153
29656.963794819087;14.082581095315046
29646.737755428607;14.081759566869481
29636.511716038127;14.080941225884423
29626.285676647647;14.080126055408428
29616.059637257167;14.079314038577941
29605.83359786668;14.0785051586166
29595.607558476204;14.077699398834524
29585.381519085724;14.076896742627587
29575.15547969524;14.076097173476708
29564.929428419135;14.075300674023122
29554.70338902865;14.074507229767127
29544.477349638175;14.073716823512779
29534.25131024769;14.07292943907374
29524.02527085721;14.072145060344965
29513.799231466728;14.071363671301922
29503.57319207625;14.070585255999804
29493.34715268577;14.069809798572736
29483.12111329529;14.069037283232962
29472.89507390481;14.068267694270025
29462.669034514325;14.06750101604993
29452.442995123845;14.0667372330143
29442.216955733365;14.065976329679513
29431.990916342882;14.06521829063583
29421.764876952406;14.064463100546494
29411.538837561926;14.06371074414683
29401.312798171446;14.062961206243319
29391.086758780963;14.06221447171265
29380.860719390483;14.061470525500765
29370.634680000003;14.06072927627752
29360.377626447163;14.05990148274287
29350.120572894317;14.05906453942221
29339.86351857727;14.058218186843213
29329.606465788635;14.057362245577186
29319.349413;14.05649653152149
29309.092357154528;14.055620859096782
29298.835307422738;14.054735025078736
29288.578251577266;14.053838838456464
29278.321201845472;14.052932097438429
29268.064146000004;14.052014592984154
29257.807090154532;14.051086112406068
29247.550034309057;14.050146437042196
29237.292990690945;14.049195343755498
29227.035934845473;14.048232600199672
29216.778879000005;14.047257971428483
29206.52182315453;14.046271201020593
29196.26476730906;14.045272066019418
29186.007723690946;14.04426030098251
29175.750667845474;14.043235641371673
29165.493612000002;14.042197819178087
29155.23656838189;14.041146559129947
29144.97950030906;14.040081573329623
29134.722456690946;14.039002574895642
29124.46538861811;14.03790925859942
29114.208345;14.036801321159631
29103.951301381887;14.035678475673286
29093.69423330906;14.034540336894679
29083.437189690943;14.0333865982121
29073.180121618112;14.032216908844493
29062.923078000003;14.03103091903526
29052.66603438189;14.029828260252671
29042.408966309056;14.028608552986352
29032.151922690944;14.027371415241369
29021.894854618113;14.02611644165125
29011.637811;14.024843226631022
29001.38076738189;14.023551340262213
28991.123699309057;14.022240345774666
28980.866655690945;14.020909797648638
28970.609587618113;14.019559224652246
28960.352544;14.018188076297042
28950.252204809312;14.016904695000168
28940.151865618624;14.015614379863209
28930.051528657314;14.01431703654669
28919.951187237246;14.013012591711504
28909.850848789683;14.011700972847159
28899.75051331463;14.010382105478424
28889.65017189456;14.009055912882307
28879.54983047449;14.007722330341556
28869.449494999437;14.006381260395319
28859.349153579366;14.005032632159882
28849.24881810431;14.003676367320972
28839.14848262926;14.002312384040877
28829.048135264173;14.000940598487674
28818.94779978912;13.999560930489903
28808.847464314065;13.998173293824248
28798.747116948976;13.99677760099444
28788.646781473923;13.995373768178471
28778.54644599887;13.993961705345741
28768.44609863378;13.992541321117294
28758.34576315873;13.99111252779984
28748.24541579364;13.989675229629617
28738.145092208622;13.988229337909077
28728.044744843537;13.986774750623615
28717.944421258515;13.985311297911295
28707.84407389343;13.983839025571216
28697.743726528337;13.982357766598213
28687.643402943322;13.980867423340493
28677.543055578237;13.97936788604165
28667.442708213148;13.977859053861764
28657.34238462813;13.976340824415889
28647.24203726304;13.974813082917755
28637.14168989795;13.973275723592257
28627.041366312933;13.971728639017751
28616.941018947844;13.970171709059784
28606.84067158276;13.968604822688453
28596.74034799774;13.967027867117578
28586.64000063265;13.96544071652088
28576.539653267566;13.963843254268191
28566.439329682544;13.96223536185424
28556.33898231746;13.96061690938386
28546.238634952366;13.958987771305628
28536.13828758728;13.957347820314723
28526.037987782336;13.95569693358324
28515.937640417244;13.954034962737008
28505.83729305216;13.952361780449142
28495.73694568707;13.950677249346006
28485.63659832198;13.948981229703337
28475.536298517032;13.947273587461648
28465.435951151943;13.945554161951815
28455.335603786858;13.943822814084802
28445.235256421765;13.942079394184248
28435.13490905668;13.940323749940365
28425.034561691587;13.938555726348387
28414.934261886647;13.936775174059527
28404.833914521558;13.934981915718659
28394.73356715647;13.933175916220694
28384.63321979138;13.931356783780105
28374.53287242629;13.929524454455908
28364.432525061202;13.927678755674044
28354.332225256258;13.925819520467423
28344.23187789117;13.923946552314048
28334.13153052608;13.922059677585855
28324.03118316099;13.92015871051034
28313.9308357959;13.918243461808174
28303.830535990954;13.916313747726477
28293.730188625865;13.914369353532063
28283.62984126078;13.912410087938083
28273.52949389569;13.910435746728616
28263.4291465306;13.908446121711512
28253.328799165512;13.906441000615255
28243.228499360568;13.904420176535828
28233.12815199548;13.902383424168864
28223.02780463039;13.900330467735806
28212.9274572653;13.898261122032904
28202.827109900216;13.896175152708453
28192.726762535127;13.894072320637166
28182.62646273018;13.891952391813826
28172.52611536509;13.889815097207933
28162.425768;13.887660152481963
28152.148693404466;13.88605267120535
28141.871618808927;13.884510043488266
28131.594543466832;13.883028855144028
28121.317469617854;13.88160601360808
28111.04039278264;13.88023859253776
28100.763318933663;13.878923915928898
28090.48624508469;13.877659360910265
28080.20917123571;13.876442499889057
28069.932097386732;13.875271044935433
28059.65501756528;13.874142837997336
28049.377943716307;13.873055845011699
28039.10086986733;13.872008144094284
28028.823796018354;13.870997920866786
28018.546722169376;13.870023460988307
28008.269648320398;13.869083084781407
27997.99257447142;13.868175378507644
27987.715500622442;13.867298831816562
27977.438426773464;13.866452071578607
27967.16135292449;13.865633797194622
27956.884267130565;13.864842775274653
27946.60719328159;13.864077839165557
27936.330119432612;13.863337879598259
27926.053045583634;13.862621844812468
27915.775971734656;13.86192873627826
27905.498897885678;13.861257592424074
27895.221824036704;13.860607525255274
27884.944750187726;13.85997767772999
27874.667676338748;13.859367235396155
27864.39060248977;13.858775423079868
27854.113528640795;13.858201502714321
27843.836454791817;13.857644771433492
27833.55938094284;13.857104559611429
27823.28230709386;13.856580229024015
27813.005233244887;13.856071171124654
27802.72815939591;13.855576861550208
27792.45108554693;13.85509664624807
27782.174011697953;13.854630039978385
27771.89693784898;13.854176537690865
27761.619864;13.853735593339444
27751.255413403323;13.853057009901143
27740.89096280665;13.852372139128905
27730.52651145707;13.851680804037645
27720.162061613297;13.850982835163553
27709.797608757905;13.850278057549122
27699.433158914133;13.84956629171499
27689.068709070365;13.848847300781937
27678.704259226597;13.848120983845927
27668.33980938283;13.84738710537165
27657.975353515805;13.846645461874694
27647.610903672037;13.84589584476544
27637.24645382827;13.845138037495879
27626.8820039845;13.844371816998429
27616.51755414073;13.843596952962653
27606.15310429696;13.84281320752587
27595.788654453194;13.84202033494807
27585.424204609422;13.841218081270178
27575.059754765654;13.840406183954677
27564.695304921886;13.839584371507522
27554.330843031614;13.838752339491794
27543.966393187846;13.837909857637806
27533.601943344074;13.837056588503689
27523.237493500303;13.836192220581092
27512.87304365654;13.835316431191547
27502.508593812767;13.834428885969013
27492.144143969002;13.833529238313764
27481.77969412523;13.83261712881572
27471.41524428146;13.831692184645256
27461.050794437688;13.830754018909312
27450.68634459392;13.829802229970484
27440.321894750152;13.828836400726612
27429.957444906384;13.827856097848155
27419.592995062616;13.826860855989494
27409.228545218844;13.82585021879408
27398.864095375076;13.82482370175823
27388.49964553131;13.823780798067176
27378.135195687537;13.822720980123847
27367.77074584377;13.821643698463493
27357.406296;13.820548386508367
27347.28091604912;13.819667208375009
27337.155536098242;13.818782813705258
27327.03015539296;13.817894904364834
27316.904776196483;13.81700341140536
27306.779397000002;13.81610831353477
27296.65401478592;13.815209431771406
27286.52863860704;13.814306754257707
27276.40325639296;13.813400207219662
27266.277880214082;13.812489718094165
27256.152498000003;13.811575211181015
27246.02711578592;13.810656611410362
27235.901733571845;13.809733842148143
